key_id,tournament_id,tournament_name,world_cup_year,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,home_team_score,away_team_score,goal_difference,total_goals,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,result,result_name,result_label,home_team_win,away_team_win,draw,home_historical_matches,home_historical_wins,home_historical_draws,home_historical_losses,home_historical_goals_for,home_historical_goals_against,home_historical_goal_diff,home_historical_points,home_world_cups_played_before,home_win_rate_before,home_draw_rate_before,home_loss_rate_before,home_avg_goals_for_before,home_avg_goals_against_before,home_points_per_match_before,home_last5_avg_goals_for,home_last5_avg_goals_against,home_last5_win_rate,away_historical_matches,away_historical_wins,away_historical_draws,away_historical_losses,away_historical_goals_for,away_historical_goals_against,away_historical_goal_diff,away_historical_points,away_world_cups_played_before,away_win_rate_before,away_draw_rate_before,away_loss_rate_before,away_avg_goals_for_before,away_avg_goals_against_before,away_points_per_match_before,away_last5_avg_goals_for,away_last5_avg_goals_against,away_last5_win_rate,home_vs_away_h2h_matches_before,home_h2h_wins_before,away_h2h_wins_before,h2h_draws_before
450,WC-1990,1990 FIFA World Cup,1990,M-1990-38,Czechoslovakia v Costa Rica,round of 16,not applicable,0,1,0,0,1990-06-23,21:00,S-068,Stadio San Nicola,Bari,Italy,T-20,Czechoslovakia,CSK,T-16,Costa Rica,CRI,4,1,3,5,0,0,0,0,home team win,home_win,2,1,0,0,28,10,5,13,40,43,-3,35,8,0.3571428571428571,0.1785714285714285,0.4642857142857143,1.4285714285714286,1.5357142857142858,1.25,1.4,1.2,0.4,3,2,0,1,3,2,1,6,1,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,2.0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0
451,WC-1990,1990 FIFA World Cup,1990,M-1990-39,Brazil v Argentina,round of 16,not applicable,0,1,0,0,1990-06-24,17:00,S-082,Stadio delle Alpi,Turin,Italy,T-09,Brazil,BRA,T-03,Argentina,ARG,0,1,-1,1,0,0,0,0,away team win,away_win,0,0,1,0,65,44,11,10,148,64,84,143,14,0.676923076923077,0.1692307692307692,0.1538461538461538,2.276923076923077,0.9846153846153848,2.2,1.8,0.4,0.8,44,23,7,14,80,57,23,76,10,0.5227272727272727,0.1590909090909091,0.3181818181818182,1.818181818181818,1.2954545454545454,1.7272727272727273,1.6,0.8,0.6,3,2,0,1
452,WC-1990,1990 FIFA World Cup,1990,M-1990-40,West Germany v Netherlands,round of 16,not applicable,0,1,0,0,1990-06-24,21:00,S-074,San Siro,Milan,Italy,T-83,West Germany,DEU,T-46,Netherlands,NLD,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,58,33,13,12,126,75,51,112,10,0.5689655172413793,0.2241379310344827,0.2068965517241379,2.1724137931034484,1.293103448275862,1.9310344827586208,2.8,1.2,0.6,19,8,6,5,34,21,13,30,5,0.4210526315789473,0.3157894736842105,0.2631578947368421,1.7894736842105263,1.105263157894737,1.5789473684210529,1.0,1.2,0.2,2,1,0,1
453,WC-1990,1990 FIFA World Cup,1990,M-1990-41,Republic of Ireland v Romania,round of 16,not applicable,0,1,0,0,1990-06-25,17:00,S-073,Stadio Luigi Ferraris,Genoa,Italy,T-58,Republic of Ireland,IRL,T-59,Romania,ROU,0,0,0,0,1,1,5,4,home team win,home_win,2,1,0,0,3,0,3,0,2,2,0,3,1,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0,11,3,2,6,16,20,-4,11,5,0.2727272727272727,0.1818181818181818,0.5454545454545454,1.4545454545454546,1.818181818181818,1.0,1.6,1.4,0.4,0,0,0,0
454,WC-1990,1990 FIFA World Cup,1990,M-1990-42,Italy v Uruguay,round of 16,not applicable,0,1,0,0,1990-06-25,21:00,S-079,Stadio Olimpico,Rome,Italy,T-39,Italy,ITA,T-81,Uruguay,URY,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,50,28,11,11,83,52,31,95,12,0.56,0.22,0.22,1.66,1.04,1.9,1.4,0.8,0.8,36,15,8,13,61,50,11,53,9,0.4166666666666667,0.2222222222222222,0.3611111111111111,1.6944444444444444,1.3888888888888888,1.4722222222222223,0.4,0.8,0.2,1,0,0,1
455,WC-1990,1990 FIFA World Cup,1990,M-1990-43,Spain v Yugoslavia,round of 16,not applicable,0,1,0,0,1990-06-26,17:00,S-084,Stadio Marc'Antonio Bentegodi,Verona,Italy,T-71,Spain,ESP,T-84,Yugoslavia,YUG,1,2,-1,3,1,0,0,0,away team win,away_win,0,0,1,0,31,13,7,11,42,36,6,46,8,0.4193548387096774,0.2258064516129032,0.3548387096774194,1.3548387096774193,1.1612903225806452,1.4838709677419355,2.2,0.8,0.6,31,13,6,12,53,41,12,45,8,0.4193548387096774,0.1935483870967742,0.3870967741935484,1.7096774193548387,1.3225806451612905,1.4516129032258065,1.6,1.4,0.6,1,1,0,0
456,WC-1990,1990 FIFA World Cup,1990,M-1990-44,England v Belgium,round of 16,not applicable,0,1,0,0,1990-06-26,21:00,S-069,Stadio Renato Dall'Ara,Bologna,Italy,T-27,England,ENG,T-06,Belgium,BEL,1,0,1,1,1,0,0,0,home team win,home_win,2,1,0,0,37,16,11,10,49,33,16,59,9,0.4324324324324324,0.2972972972972973,0.2702702702702703,1.3243243243243243,0.8918918918918919,1.5945945945945943,1.2,0.6,0.4,24,7,4,13,33,48,-15,25,8,0.2916666666666667,0.1666666666666666,0.5416666666666666,1.375,2.0,1.0416666666666667,1.6,1.8,0.4,1,0,0,1
457,WC-1990,1990 FIFA World Cup,1990,M-1990-45,Argentina v Yugoslavia,quarter-finals,not applicable,0,1,0,0,1990-06-30,17:00,S-071,Stadio Comunale,Florence,Italy,T-03,Argentina,ARG,T-84,Yugoslavia,YUG,0,0,0,0,1,1,3,2,home team win,home_win,2,1,0,0,45,24,7,14,81,57,24,79,10,0.5333333333333333,0.1555555555555555,0.3111111111111111,1.8,1.2666666666666666,1.7555555555555555,1.4,0.8,0.6,32,14,6,12,55,42,13,48,8,0.4375,0.1875,0.375,1.71875,1.3125,1.5,1.8,1.2,0.8,0,0,0,0
458,WC-1990,1990 FIFA World Cup,1990,M-1990-46,Republic of Ireland v Italy,quarter-finals,not applicable,0,1,0,0,1990-06-30,21:00,S-079,Stadio Olimpico,Rome,Italy,T-58,Republic of Ireland,IRL,T-39,Italy,ITA,0,1,-1,1,0,0,0,0,away team win,away_win,0,0,1,0,4,0,4,0,2,2,0,4,1,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,51,29,11,11,85,52,33,98,12,0.5686274509803921,0.2156862745098039,0.2156862745098039,1.6666666666666667,1.0196078431372548,1.9215686274509804,1.2,0.4,0.8,0,0,0,0
459,WC-1990,1990 FIFA World Cup,1990,M-1990-47,Czechoslovakia v West Germany,quarter-finals,not applicable,0,1,0,0,1990-07-01,17:00,S-074,San Siro,Milan,Italy,T-20,Czechoslovakia,CSK,T-83,West Germany,DEU,0,1,-1,1,0,0,0,0,away team win,away_win,0,0,1,0,29,11,5,13,44,44,0,38,8,0.3793103448275862,0.1724137931034483,0.4482758620689655,1.5172413793103448,1.5172413793103448,1.3103448275862069,2.2,1.0,0.6,59,34,13,12,128,76,52,115,10,0.576271186440678,0.2203389830508474,0.2033898305084746,2.169491525423729,1.2881355932203389,1.9491525423728813,2.8,1.4,0.6,1,0,0,1
460,WC-1990,1990 FIFA World Cup,1990,M-1990-48,Cameroon v England,quarter-finals,not applicable,0,1,0,0,1990-07-01,21:00,S-076,Stadio San Paolo,Naples,Italy,T-11,Cameroon,CMR,T-27,England,ENG,2,3,-1,5,1,0,0,0,away team win,away_win,0,0,1,0,7,3,3,1,6,7,-1,12,2,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.8571428571428571,1.0,1.7142857142857142,1.2,1.4,0.6,38,17,11,10,50,33,17,62,9,0.4473684210526316,0.2894736842105263,0.2631578947368421,1.3157894736842106,0.868421052631579,1.631578947368421,0.8,0.6,0.4,0,0,0,0
461,WC-1990,1990 FIFA World Cup,1990,M-1990-49,Argentina v Italy,semi-finals,not applicable,0,1,0,0,1990-07-03,20:00,S-076,Stadio San Paolo,Naples,Italy,T-03,Argentina,ARG,T-39,Italy,ITA,1,1,0,2,1,1,4,3,home team win,home_win,2,1,0,0,46,24,8,14,81,57,24,80,10,0.5217391304347826,0.1739130434782608,0.3043478260869565,1.7608695652173914,1.2391304347826086,1.7391304347826086,0.8,0.4,0.4,52,30,11,11,86,52,34,101,12,0.5769230769230769,0.2115384615384615,0.2115384615384615,1.6538461538461535,1.0,1.9423076923076923,1.4,0.0,1.0,4,0,2,2
462,WC-1990,1990 FIFA World Cup,1990,M-1990-50,West Germany v England,semi-finals,not applicable,0,1,0,0,1990-07-04,20:00,S-082,Stadio delle Alpi,Turin,Italy,T-83,West Germany,DEU,T-27,England,ENG,1,1,0,2,1,1,4,3,home team win,home_win,2,1,0,0,60,35,13,12,129,76,53,118,10,0.5833333333333334,0.2166666666666666,0.2,2.15,1.2666666666666666,1.9666666666666663,2.6,0.8,0.8,39,18,11,10,53,35,18,65,9,0.4615384615384615,0.282051282051282,0.2564102564102564,1.358974358974359,0.8974358974358975,1.6666666666666667,1.2,0.6,0.6,3,1,1,1
463,WC-1990,1990 FIFA World Cup,1990,M-1990-51,Italy v England,third-place match,not applicable,0,1,0,0,1990-07-07,20:00,S-068,Stadio San Nicola,Bari,Italy,T-39,Italy,ITA,T-27,England,ENG,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,53,30,12,11,87,53,34,102,12,0.5660377358490566,0.2264150943396226,0.2075471698113207,1.6415094339622642,1.0,1.9245283018867925,1.4,0.2,0.8,40,18,12,10,54,36,18,66,9,0.45,0.3,0.25,1.35,0.9,1.65,1.2,0.6,0.6,0,0,0,0
464,WC-1990,1990 FIFA World Cup,1990,M-1990-52,West Germany v Argentina,final,not applicable,0,1,0,0,1990-07-08,20:00,S-079,Stadio Olimpico,Rome,Italy,T-83,West Germany,DEU,T-03,Argentina,ARG,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,61,35,14,12,130,77,53,119,10,0.5737704918032787,0.2295081967213114,0.1967213114754098,2.1311475409836067,1.2622950819672132,1.9508196721311477,2.0,0.8,0.6,47,24,9,14,82,58,24,81,10,0.5106382978723404,0.1914893617021276,0.2978723404255319,1.74468085106383,1.2340425531914894,1.7234042553191489,1.0,0.4,0.4,3,1,1,1
465,WC-1994,1994 FIFA World Cup,1994,M-1994-01,Germany v Bolivia,group stage,Group C,1,0,0,0,1994-06-17,14:00,S-182,Soldier Field,Chicago,United States,T-29,Germany,DEU,T-07,Bolivia,BOL,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,6,3,1,2,14,13,1,10,2,0.5,0.1666666666666666,0.3333333333333333,2.333333333333333,2.1666666666666665,1.6666666666666667,1.8,2.2,0.4,3,0,0,3,0,16,-16,0,2,0.0,0.0,1.0,0.0,5.333333333333333,0.0,0.0,5.333333333333333,0.0,0,0,0,0
466,WC-1994,1994 FIFA World Cup,1994,M-1994-02,Spain v South Korea,group stage,Group C,1,0,0,0,1994-06-17,18:30,S-183,Cotton Bowl,Dallas,United States,T-71,Spain,ESP,T-69,South Korea,KOR,2,2,0,4,0,0,0,0,draw,draw,1,0,0,1,32,13,7,12,43,38,5,46,8,0.40625,0.21875,0.375,1.34375,1.1875,1.4375,1.4,1.0,0.4,8,0,1,7,5,29,-24,1,3,0.0,0.125,0.875,0.625,3.625,0.125,0.8,2.0,0.0,1,1,0,0
467,WC-1994,1994 FIFA World Cup,1994,M-1994-03,United States v Switzerland,group stage,Group A,1,0,0,0,1994-06-18,11:30,S-188,Pontiac Silverdome,Pontiac,United States,T-80,United States,USA,T-73,Switzerland,CHE,1,1,0,2,0,0,0,0,draw,draw,1,0,0,1,10,3,0,7,14,29,-15,9,4,0.3,0.0,0.7,1.4,2.9,0.9,1.0,2.6,0.2,18,5,2,11,28,44,-16,17,6,0.2777777777777778,0.1111111111111111,0.6111111111111112,1.5555555555555556,2.4444444444444446,0.9444444444444444,0.4,2.8,0.0,0,0,0,0
468,WC-1994,1994 FIFA World Cup,1994,M-1994-04,Italy v Republic of Ireland,group stage,Group E,1,0,0,0,1994-06-18,16:00,S-184,Giants Stadium,East Rutherford,United States,T-39,Italy,ITA,T-58,Republic of Ireland,IRL,0,1,-1,1,0,0,0,0,away team win,away_win,0,0,1,0,54,31,12,11,89,54,35,105,12,0.5740740740740741,0.2222222222222222,0.2037037037037037,1.648148148148148,1.0,1.9444444444444444,1.6,0.4,0.8,5,0,4,1,2,3,-1,4,1,0.0,0.8,0.2,0.4,0.6,0.8,0.4,0.6,0.0,1,1,0,0
469,WC-1994,1994 FIFA World Cup,1994,M-1994-05,Colombia v Romania,group stage,Group A,1,0,0,0,1994-06-18,16:30,S-187,Rose Bowl,Pasadena,United States,T-15,Colombia,COL,T-59,Romania,ROU,1,3,-2,4,0,0,0,0,away team win,away_win,0,0,1,0,7,1,2,4,9,15,-6,5,2,0.1428571428571428,0.2857142857142857,0.5714285714285714,1.2857142857142858,2.142857142857143,0.7142857142857143,0.8,1.8,0.2,12,3,3,6,16,20,-4,12,5,0.25,0.25,0.5,1.3333333333333333,1.6666666666666667,1.0,1.2,1.2,0.2,0,0,0,0
470,WC-1994,1994 FIFA World Cup,1994,M-1994-06,Belgium v Morocco,group stage,Group F,1,0,0,0,1994-06-19,12:30,S-186,Citrus Bowl,Orlando,United States,T-06,Belgium,BEL,T-45,Morocco,MAR,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,25,7,4,14,33,49,-16,25,8,0.28,0.16,0.56,1.32,1.96,1.0,1.6,1.6,0.4,7,1,3,3,5,8,-3,6,2,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.7142857142857143,1.1428571428571428,0.8571428571428571,0.8,0.6,0.2,0,0,0,0
471,WC-1994,1994 FIFA World Cup,1994,M-1994-07,Norway v Mexico,group stage,Group E,1,0,0,0,1994-06-19,16:00,S-190,RFK Stadium,"Washington, D.C.",United States,T-51,Norway,NOR,T-44,Mexico,MEX,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,1,0,0,1,1,2,-1,0,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,29,6,6,17,27,64,-37,24,9,0.2068965517241379,0.2068965517241379,0.5862068965517241,0.9310344827586208,2.206896551724138,0.8275862068965517,1.2,0.4,0.6,0,0,0,0
472,WC-1994,1994 FIFA World Cup,1994,M-1994-08,Cameroon v Sweden,group stage,Group B,1,0,0,0,1994-06-19,16:30,S-187,Rose Bowl,Pasadena,United States,T-11,Cameroon,CMR,T-72,Sweden,SWE,2,2,0,4,0,0,0,0,draw,draw,1,0,0,1,8,3,3,2,8,10,-2,12,2,0.375,0.375,0.25,1.0,1.25,1.5,1.4,1.8,0.6,31,11,6,14,51,52,-1,39,8,0.3548387096774194,0.1935483870967742,0.4516129032258064,1.6451612903225807,1.6774193548387095,1.2580645161290325,0.6,1.6,0.0,0,0,0,0
473,WC-1994,1994 FIFA World Cup,1994,M-1994-09,Brazil v Russia,group stage,Group B,1,0,0,0,1994-06-20,13:00,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-60,Russia,RUS,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,66,44,11,11,148,65,83,143,14,0.6666666666666666,0.1666666666666666,0.1666666666666666,2.242424242424242,0.9848484848484848,2.1666666666666665,1.0,0.6,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
474,WC-1994,1994 FIFA World Cup,1994,M-1994-10,Netherlands v Saudi Arabia,group stage,Group F,1,0,0,0,1994-06-20,19:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-46,Netherlands,NLD,T-61,Saudi Arabia,SAU,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,20,8,6,6,35,23,12,30,5,0.4,0.3,0.3,1.75,1.15,1.5,0.8,1.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
475,WC-1994,1994 FIFA World Cup,1994,M-1994-11,Argentina v Greece,group stage,Group D,1,0,0,0,1994-06-21,12:30,S-185,Foxboro Stadium,Foxborough,United States,T-03,Argentina,ARG,T-31,Greece,GRC,4,0,4,4,0,0,0,0,home team win,home_win,2,1,0,0,48,24,9,15,82,59,23,81,10,0.5,0.1875,0.3125,1.7083333333333333,1.2291666666666667,1.6875,0.6,0.6,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
476,WC-1994,1994 FIFA World Cup,1994,M-1994-12,Germany v Spain,group stage,Group C,1,0,0,0,1994-06-21,15:00,S-182,Soldier Field,Chicago,United States,T-29,Germany,DEU,T-71,Spain,ESP,1,1,0,2,0,0,0,0,draw,draw,1,0,0,1,7,4,1,2,15,13,2,13,3,0.5714285714285714,0.1428571428571428,0.2857142857142857,2.142857142857143,1.8571428571428568,1.8571428571428568,1.6,2.0,0.4,33,13,8,12,45,40,5,47,9,0.3939393939393939,0.2424242424242424,0.3636363636363636,1.3636363636363635,1.2121212121212122,1.4242424242424243,1.6,1.2,0.4,0,0,0,0
477,WC-1994,1994 FIFA World Cup,1994,M-1994-13,Nigeria v Bulgaria,group stage,Group D,1,0,0,0,1994-06-21,18:30,S-183,Cotton Bowl,Dallas,United States,T-48,Nigeria,NGA,T-10,Bulgaria,BGR,3,0,3,3,0,0,0,0,home team win,home_win,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,6,10,11,35,-24,6,5,0.0,0.375,0.625,0.6875,2.1875,0.375,0.6,2.0,0.0,0,0,0,0
478,WC-1994,1994 FIFA World Cup,1994,M-1994-14,Romania v Switzerland,group stage,Group A,1,0,0,0,1994-06-22,16:00,S-188,Pontiac Silverdome,Pontiac,United States,T-59,Romania,ROU,T-73,Switzerland,CHE,1,4,-3,5,0,0,0,0,away team win,away_win,0,0,1,0,13,4,3,6,19,21,-2,15,6,0.3076923076923077,0.2307692307692307,0.4615384615384615,1.4615384615384617,1.6153846153846154,1.1538461538461535,1.4,0.8,0.4,19,5,3,11,29,45,-16,18,7,0.2631578947368421,0.1578947368421052,0.5789473684210527,1.5263157894736843,2.3684210526315788,0.9473684210526316,0.4,2.6,0.0,0,0,0,0
479,WC-1994,1994 FIFA World Cup,1994,M-1994-15,United States v Colombia,group stage,Group A,1,0,0,0,1994-06-22,16:30,S-187,Rose Bowl,Pasadena,United States,T-80,United States,USA,T-15,Colombia,COL,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,11,3,1,7,15,30,-15,10,5,0.2727272727272727,0.0909090909090909,0.6363636363636364,1.3636363636363635,2.727272727272727,0.9090909090909092,1.0,2.8,0.0,8,1,2,5,10,18,-8,5,3,0.125,0.25,0.625,1.25,2.25,0.625,1.0,1.4,0.2,0,0,0,0
480,WC-1994,1994 FIFA World Cup,1994,M-1994-16,Italy v Norway,group stage,Group E,1,0,0,0,1994-06-23,16:00,S-184,Giants Stadium,East Rutherford,United States,T-39,Italy,ITA,T-51,Norway,NOR,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,55,31,12,12,89,55,34,105,13,0.5636363636363636,0.2181818181818181,0.2181818181818181,1.6181818181818182,1.0,1.9090909090909087,1.2,0.6,0.6,2,1,0,1,2,2,0,3,2,0.5,0.0,0.5,1.0,1.0,1.5,1.0,1.0,0.5,1,1,0,0
481,WC-1994,1994 FIFA World Cup,1994,M-1994-17,South Korea v Bolivia,group stage,Group C,1,0,0,0,1994-06-23,19:30,S-185,Foxboro Stadium,Foxborough,United States,T-69,South Korea,KOR,T-07,Bolivia,BOL,0,0,0,0,0,0,0,0,draw,draw,1,0,0,1,9,0,2,7,7,31,-24,2,4,0.0,0.2222222222222222,0.7777777777777778,0.7777777777777778,3.4444444444444446,0.2222222222222222,1.0,2.2,0.0,4,0,0,4,0,17,-17,0,3,0.0,0.0,1.0,0.0,4.25,0.0,0.0,4.25,0.0,0,0,0,0
482,WC-1994,1994 FIFA World Cup,1994,M-1994-18,Mexico v Republic of Ireland,group stage,Group E,1,0,0,0,1994-06-24,12:30,S-186,Citrus Bowl,Orlando,United States,T-44,Mexico,MEX,T-58,Republic of Ireland,IRL,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,30,6,6,18,27,65,-38,24,10,0.2,0.2,0.6,0.9,2.1666666666666665,0.8,0.8,0.4,0.4,6,1,4,1,3,3,0,7,2,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.5,0.5,1.1666666666666667,0.4,0.4,0.2,0,0,0,0
483,WC-1994,1994 FIFA World Cup,1994,M-1994-19,Brazil v Cameroon,group stage,Group B,1,0,0,0,1994-06-24,13:00,S-189,Stanford Stadium,Stanford,United States,T-09,Brazil,BRA,T-11,Cameroon,CMR,3,0,3,3,0,0,0,0,home team win,home_win,2,1,0,0,67,45,11,11,150,65,85,146,15,0.6716417910447762,0.1641791044776119,0.1641791044776119,2.238805970149253,0.9701492537313432,2.1791044776119404,1.2,0.4,0.8,9,3,4,2,10,12,-2,13,3,0.3333333333333333,0.4444444444444444,0.2222222222222222,1.1111111111111112,1.3333333333333333,1.4444444444444444,1.6,2.2,0.4,0,0,0,0
484,WC-1994,1994 FIFA World Cup,1994,M-1994-20,Sweden v Russia,group stage,Group B,1,0,0,0,1994-06-24,19:30,S-188,Pontiac Silverdome,Pontiac,United States,T-72,Sweden,SWE,T-60,Russia,RUS,3,1,2,4,0,0,0,0,home team win,home_win,2,1,0,0,32,11,7,14,53,54,-1,40,9,0.34375,0.21875,0.4375,1.65625,1.6875,1.25,1.0,1.8,0.0,1,0,0,1,0,2,-2,0,1,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0
485,WC-1994,1994 FIFA World Cup,1994,M-1994-21,Belgium v Netherlands,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-186,Citrus Bowl,Orlando,United States,T-06,Belgium,BEL,T-46,Netherlands,NLD,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,26,8,4,14,34,49,-15,28,9,0.3076923076923077,0.1538461538461538,0.5384615384615384,1.3076923076923077,1.8846153846153848,1.0769230769230769,1.4,0.8,0.6,21,9,6,6,37,24,13,33,6,0.4285714285714285,0.2857142857142857,0.2857142857142857,1.761904761904762,1.1428571428571428,1.5714285714285714,1.0,1.0,0.2,0,0,0,0
486,WC-1994,1994 FIFA World Cup,1994,M-1994-22,Saudi Arabia v Morocco,group stage,Group F,1,0,0,0,1994-06-25,12:30,S-184,Giants Stadium,East Rutherford,United States,T-61,Saudi Arabia,SAU,T-45,Morocco,MAR,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,1,0,0,1,1,2,-1,0,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,8,1,3,4,5,9,-4,6,3,0.125,0.375,0.5,0.625,1.125,0.75,0.6,0.6,0.2,0,0,0,0
487,WC-1994,1994 FIFA World Cup,1994,M-1994-23,Argentina v Nigeria,group stage,Group D,1,0,0,0,1994-06-25,16:00,S-185,Foxboro Stadium,Foxborough,United States,T-03,Argentina,ARG,T-48,Nigeria,NGA,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,49,25,9,15,86,59,27,84,11,0.5102040816326531,0.1836734693877551,0.3061224489795918,1.7551020408163265,1.2040816326530612,1.7142857142857142,1.2,0.4,0.4,1,1,0,0,3,0,3,3,1,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0,0,0,0
488,WC-1994,1994 FIFA World Cup,1994,M-1994-24,Bulgaria v Greece,group stage,Group D,1,0,0,0,1994-06-26,11:30,S-182,Soldier Field,Chicago,United States,T-10,Bulgaria,BGR,T-31,Greece,GRC,4,0,4,4,0,0,0,0,home team win,home_win,2,1,0,0,17,0,6,11,11,38,-27,6,6,0.0,0.3529411764705882,0.6470588235294118,0.6470588235294118,2.235294117647059,0.3529411764705882,0.4,1.8,0.0,1,0,0,1,0,4,-4,0,1,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0,0,0,0
489,WC-1994,1994 FIFA World Cup,1994,M-1994-25,Switzerland v Colombia,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-189,Stanford Stadium,Stanford,United States,T-73,Switzerland,CHE,T-15,Colombia,COL,0,2,-2,2,0,0,0,0,away team win,away_win,0,0,1,0,20,6,3,11,33,46,-13,21,7,0.3,0.15,0.55,1.65,2.3,1.05,1.2,2.2,0.2,9,1,2,6,11,20,-9,5,3,0.1111111111111111,0.2222222222222222,0.6666666666666666,1.2222222222222223,2.2222222222222223,0.5555555555555556,0.8,1.8,0.0,0,0,0,0
490,WC-1994,1994 FIFA World Cup,1994,M-1994-26,United States v Romania,group stage,Group A,1,0,0,0,1994-06-26,13:00,S-187,Rose Bowl,Pasadena,United States,T-80,United States,USA,T-59,Romania,ROU,0,1,-1,1,0,0,0,0,away team win,away_win,0,0,1,0,12,4,1,7,17,31,-14,13,5,0.3333333333333333,0.0833333333333333,0.5833333333333334,1.4166666666666667,2.583333333333333,1.0833333333333333,1.0,2.0,0.2,14,4,3,7,20,25,-5,15,6,0.2857142857142857,0.2142857142857142,0.5,1.4285714285714286,1.7857142857142858,1.0714285714285714,1.2,1.6,0.2,0,0,0,0
491,WC-1994,1994 FIFA World Cup,1994,M-1994-27,Bolivia v Spain,group stage,Group C,1,0,0,0,1994-06-27,15:00,S-182,Soldier Field,Chicago,United States,T-07,Bolivia,BOL,T-71,Spain,ESP,1,3,-2,4,0,0,0,0,away team win,away_win,0,0,1,0,5,0,1,4,0,17,-17,1,3,0.0,0.2,0.8,0.0,3.4,0.2,0.0,3.4,0.0,34,13,9,12,46,41,5,48,9,0.3823529411764705,0.2647058823529412,0.3529411764705882,1.3529411764705883,1.2058823529411764,1.411764705882353,1.8,1.4,0.4,0,0,0,0
492,WC-1994,1994 FIFA World Cup,1994,M-1994-28,Germany v South Korea,group stage,Group C,1,0,0,0,1994-06-27,15:00,S-183,Cotton Bowl,Dallas,United States,T-29,Germany,DEU,T-69,South Korea,KOR,3,2,1,5,0,0,0,0,home team win,home_win,2,1,0,0,8,4,2,2,16,14,2,14,3,0.5,0.25,0.25,2.0,1.75,1.75,1.6,1.6,0.4,10,0,3,7,7,31,-24,3,4,0.0,0.3,0.7,0.7,3.1,0.3,0.6,1.6,0.0,0,0,0,0
493,WC-1994,1994 FIFA World Cup,1994,M-1994-29,Italy v Mexico,group stage,Group E,1,0,0,0,1994-06-28,12:30,S-190,RFK Stadium,"Washington, D.C.",United States,T-39,Italy,ITA,T-44,Mexico,MEX,1,1,0,2,0,0,0,0,draw,draw,1,0,0,1,56,32,12,12,90,55,35,108,13,0.5714285714285714,0.2142857142857142,0.2142857142857142,1.6071428571428572,0.9821428571428572,1.9285714285714288,1.0,0.6,0.6,31,7,6,18,29,66,-37,27,10,0.2258064516129032,0.1935483870967742,0.5806451612903226,0.935483870967742,2.129032258064516,0.8709677419354839,1.0,0.4,0.6,1,1,0,0
