key_id,tournament_id,tournament_name,world_cup_year,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,home_team_score,away_team_score,goal_difference,total_goals,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,result,result_name,result_label,home_team_win,away_team_win,draw,home_historical_matches,home_historical_wins,home_historical_draws,home_historical_losses,home_historical_goals_for,home_historical_goals_against,home_historical_goal_diff,home_historical_points,home_world_cups_played_before,home_win_rate_before,home_draw_rate_before,home_loss_rate_before,home_avg_goals_for_before,home_avg_goals_against_before,home_points_per_match_before,home_last5_avg_goals_for,home_last5_avg_goals_against,home_last5_win_rate,away_historical_matches,away_historical_wins,away_historical_draws,away_historical_losses,away_historical_goals_for,away_historical_goals_against,away_historical_goal_diff,away_historical_points,away_world_cups_played_before,away_win_rate_before,away_draw_rate_before,away_loss_rate_before,away_avg_goals_for_before,away_avg_goals_against_before,away_points_per_match_before,away_last5_avg_goals_for,away_last5_avg_goals_against,away_last5_win_rate,home_vs_away_h2h_matches_before,home_h2h_wins_before,away_h2h_wins_before,h2h_draws_before
535,WC-1998,1998 FIFA World Cup,1998,M-1998-19,Chile v Austria,group stage,Group B,1,0,0,0,1998-06-17,17:30,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-13,Chile,CHL,T-05,Austria,AUT,1,1,0,2,0,0,0,0,draw,draw,1,0,0,1,22,7,4,11,28,34,-6,25,7,0.3181818181818182,0.18181818181818182,0.5,1.2727272727272727,1.5454545454545454,1.1363636363636365,1.0,2.0,0.0,27,12,3,12,41,44,-3,39,7,0.4444444444444444,0.1111111111111111,0.4444444444444444,1.5185185185185186,1.6296296296296295,1.4444444444444444,1.0,1.2,0.2,1,0,1,0
536,WC-1998,1998 FIFA World Cup,1998,M-1998-20,Italy v Cameroon,group stage,Group B,1,0,0,0,1998-06-17,21:00,S-043,Stade de la Mosson,Montpellier,France,T-39,Italy,ITA,T-11,Cameroon,CMR,3,0,3,3,0,0,0,0,home team win,home_win,2,1,0,0,62,35,15,12,99,61,38,120,14,0.5645161290322581,0.24193548387096775,0.1935483870967742,1.596774193548387,0.9838709677419355,1.935483870967742,1.6,1.0,0.6,12,3,5,4,12,22,-10,14,4,0.25,0.4166666666666667,0.3333333333333333,1.0,1.8333333333333333,1.1666666666666667,1.2,3.0,0.0,1,0,0,1
537,WC-1998,1998 FIFA World Cup,1998,M-1998-21,South Africa v Denmark,group stage,Group C,1,0,0,0,1998-06-18,17:30,S-051,Stade de Toulouse,Toulouse,France,T-68,South Africa,ZAF,T-21,Denmark,DNK,1,1,0,2,0,0,0,0,draw,draw,1,0,0,1,1,0,0,1,0,3,-3,0,1,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,5,4,0,1,11,6,5,12,2,0.8,0.0,0.2,2.2,1.2,2.4,2.2,1.2,0.8,0,0,0,0
538,WC-1998,1998 FIFA World Cup,1998,M-1998-22,France v Saudi Arabia,group stage,Group C,1,0,0,0,1998-06-18,21:00,S-048,Stade de France,Saint-Denis,France,T-28,France,FRA,T-61,Saudi Arabia,SAU,4,0,4,4,0,0,0,0,home team win,home_win,2,1,0,0,35,16,5,14,74,56,18,53,10,0.45714285714285713,0.14285714285714285,0.4,2.1142857142857143,1.6,1.5142857142857142,2.0,1.0,0.6,5,2,0,3,5,7,-2,6,2,0.4,0.0,0.6,1.0,1.4,1.2,1.0,1.4,0.4,0,0,0,0
539,WC-1998,1998 FIFA World Cup,1998,M-1998-23,Nigeria v Bulgaria,group stage,Group D,1,0,0,0,1998-06-19,17:30,S-045,Parc des Princes,Paris,France,T-48,Nigeria,NGA,T-10,Bulgaria,BGR,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,5,3,0,2,10,6,4,9,2,0.6,0.0,0.4,2.0,1.2,1.8,2.0,1.2,0.6,24,3,8,13,21,46,-25,17,7,0.125,0.3333333333333333,0.5416666666666666,0.875,1.9166666666666667,0.7083333333333334,0.8,1.6,0.2,1,1,0,0
540,WC-1998,1998 FIFA World Cup,1998,M-1998-24,Spain v Paraguay,group stage,Group D,1,0,0,0,1998-06-19,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-71,Spain,ESP,T-53,Paraguay,PRY,0,0,0,0,0,0,0,0,draw,draw,1,0,0,1,38,15,9,14,55,47,8,54,10,0.39473684210526316,0.23684210526315788,0.3684210526315789,1.4473684210526316,1.236842105263158,1.4210526315789473,2.0,1.4,0.4,12,3,5,4,16,25,-9,14,5,0.25,0.4166666666666667,0.3333333333333333,1.3333333333333333,2.0833333333333335,1.1666666666666667,0.8,1.2,0.2,0,0,0,0
541,WC-1998,1998 FIFA World Cup,1998,M-1998-25,Japan v Croatia,group stage,Group H,1,0,0,0,1998-06-20,14:30,S-044,Stade de la Beaujoire,Nantes,France,T-42,Japan,JPN,T-17,Croatia,HRV,0,1,-1,1,0,0,0,0,away team win,away_win,0,0,1,0,1,0,0,1,0,1,-1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,0,3,1,2,3,1,1.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,0,0,0,0
542,WC-1998,1998 FIFA World Cup,1998,M-1998-26,Belgium v Mexico,group stage,Group E,1,0,0,0,1998-06-20,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-06,Belgium,BEL,T-44,Mexico,MEX,2,2,0,4,0,0,0,0,draw,draw,1,0,0,1,30,9,5,16,37,53,-16,32,10,0.3,0.16666666666666666,0.5333333333333333,1.2333333333333334,1.7666666666666666,1.0666666666666667,0.8,0.8,0.4,34,8,8,18,34,69,-35,32,11,0.23529411764705882,0.23529411764705882,0.5294117647058824,1.0,2.0294117647058822,0.9411764705882353,1.4,1.0,0.4,2,0,2,0
543,WC-1998,1998 FIFA World Cup,1998,M-1998-27,Netherlands v South Korea,group stage,Group E,1,0,0,0,1998-06-20,21:00,S-042,Stade Vélodrome,Marseille,France,T-46,Netherlands,NLD,T-69,South Korea,KOR,5,0,5,5,0,0,0,0,home team win,home_win,2,1,0,0,26,11,7,8,43,29,14,40,7,0.4230769230769231,0.2692307692307692,0.3076923076923077,1.6538461538461537,1.1153846153846154,1.5384615384615385,1.2,1.0,0.4,12,0,3,9,10,37,-27,3,5,0.0,0.25,0.75,0.8333333333333334,3.0833333333333335,0.25,1.0,1.8,0.0,0,0,0,0
544,WC-1998,1998 FIFA World Cup,1998,M-1998-28,Germany v Yugoslavia,group stage,Group F,1,0,0,0,1998-06-21,14:30,S-039,Stade Félix-Bollaert,Lens,France,T-29,Germany,DEU,T-84,Yugoslavia,YUG,2,2,0,4,0,0,0,0,draw,draw,1,0,0,1,12,7,2,3,25,20,5,23,4,0.5833333333333334,0.16666666666666666,0.25,2.0833333333333335,1.6666666666666667,1.9166666666666667,2.0,1.4,0.6,34,15,7,12,56,42,14,52,9,0.4411764705882353,0.20588235294117646,0.35294117647058826,1.6470588235294117,1.2352941176470589,1.5294117647058822,1.6,0.4,0.8,0,0,0,0
545,WC-1998,1998 FIFA World Cup,1998,M-1998-29,Argentina v Jamaica,group stage,Group H,1,0,0,0,1998-06-21,17:30,S-045,Parc des Princes,Paris,France,T-03,Argentina,ARG,T-41,Jamaica,JAM,5,0,5,5,0,0,0,0,home team win,home_win,2,1,0,0,53,27,9,17,91,65,26,90,12,0.5094339622641509,0.16981132075471697,0.32075471698113206,1.7169811320754718,1.2264150943396226,1.6981132075471699,1.8,1.2,0.6,1,0,0,1,1,3,-2,0,1,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,0,0,0,0
546,WC-1998,1998 FIFA World Cup,1998,M-1998-30,United States v Iran,group stage,Group F,1,0,0,0,1998-06-21,21:00,S-041,Stade de Gerland,Lyon,France,T-80,United States,USA,T-36,Iran,IRN,1,2,-1,3,0,0,0,0,away team win,away_win,0,0,1,0,15,4,1,10,17,35,-18,13,6,0.26666666666666666,0.06666666666666667,0.6666666666666666,1.1333333333333333,2.3333333333333335,0.8666666666666667,0.6,1.2,0.2,4,0,1,3,2,9,-7,1,2,0.0,0.25,0.75,0.5,2.25,0.25,0.5,2.25,0.0,0,0,0,0
547,WC-1998,1998 FIFA World Cup,1998,M-1998-31,Colombia v Tunisia,group stage,Group G,1,0,0,0,1998-06-22,17:30,S-043,Stade de la Mosson,Montpellier,France,T-15,Colombia,COL,T-76,Tunisia,TUN,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,11,2,2,7,13,21,-8,8,4,0.18181818181818182,0.18181818181818182,0.6363636363636364,1.1818181818181819,1.9090909090909092,0.7272727272727273,1.0,1.6,0.2,4,1,1,2,3,4,-1,4,2,0.25,0.25,0.5,0.75,1.0,1.0,0.75,1.0,0.25,0,0,0,0
548,WC-1998,1998 FIFA World Cup,1998,M-1998-32,Romania v England,group stage,Group G,1,0,0,0,1998-06-22,21:00,S-051,Stade de Toulouse,Toulouse,France,T-59,Romania,ROU,T-27,England,ENG,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,18,7,4,7,27,29,-2,25,7,0.3888888888888889,0.2222222222222222,0.3888888888888889,1.5,1.6111111111111112,1.3888888888888888,1.6,1.6,0.6,42,19,12,11,57,38,19,69,10,0.4523809523809524,0.2857142857142857,0.2619047619047619,1.3571428571428572,0.9047619047619048,1.6428571428571428,1.6,1.0,0.6,1,0,1,0
549,WC-1998,1998 FIFA World Cup,1998,M-1998-33,Chile v Cameroon,group stage,Group B,1,0,0,0,1998-06-23,16:00,S-044,Stade de la Beaujoire,Nantes,France,T-13,Chile,CHL,T-11,Cameroon,CMR,1,1,0,2,0,0,0,0,draw,draw,1,0,0,1,23,7,5,11,29,35,-6,26,7,0.30434782608695654,0.21739130434782608,0.4782608695652174,1.2608695652173914,1.5217391304347827,1.1304347826086956,1.2,2.2,0.0,13,3,5,5,12,25,-13,14,4,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.9230769230769231,1.9230769230769231,1.0769230769230769,0.8,3.0,0.0,0,0,0,0
550,WC-1998,1998 FIFA World Cup,1998,M-1998-34,Italy v Austria,group stage,Group B,1,0,0,0,1998-06-23,16:00,S-048,Stade de France,Saint-Denis,France,T-39,Italy,ITA,T-05,Austria,AUT,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,63,36,15,12,102,61,41,123,14,0.5714285714285714,0.23809523809523808,0.19047619047619047,1.619047619047619,0.9682539682539683,1.9523809523809523,1.8,0.8,0.6,28,12,4,12,42,45,-3,40,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.5,1.6071428571428572,1.4285714285714286,0.8,1.0,0.2,3,3,0,0
551,WC-1998,1998 FIFA World Cup,1998,M-1998-35,Brazil v Norway,group stage,Group A,1,0,0,0,1998-06-23,21:00,S-042,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-51,Norway,NOR,1,2,-1,3,0,0,0,0,away team win,away_win,0,0,1,0,75,51,13,11,164,69,95,166,16,0.68,0.17333333333333334,0.14666666666666667,2.1866666666666665,0.92,2.2133333333333334,1.8,0.6,0.8,6,1,3,2,5,6,-1,6,3,0.16666666666666666,0.5,0.3333333333333333,0.8333333333333334,1.0,1.0,0.8,0.8,0.2,0,0,0,0
552,WC-1998,1998 FIFA World Cup,1998,M-1998-36,Scotland v Morocco,group stage,Group A,1,0,0,0,1998-06-23,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-62,Scotland,SCO,T-45,Morocco,MAR,0,3,-3,3,0,0,0,0,away team win,away_win,0,0,1,0,22,4,7,11,25,38,-13,19,8,0.18181818181818182,0.3181818181818182,0.5,1.1363636363636365,1.7272727272727273,0.8636363636363636,0.8,1.2,0.2,12,1,4,7,9,18,-9,7,4,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.75,1.5,0.5833333333333334,0.8,2.0,0.0,0,0,0,0
553,WC-1998,1998 FIFA World Cup,1998,M-1998-37,France v Denmark,group stage,Group C,1,0,0,0,1998-06-24,16:00,S-041,Stade de Gerland,Lyon,France,T-28,France,FRA,T-21,Denmark,DNK,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,36,17,5,14,78,56,22,56,10,0.4722222222222222,0.1388888888888889,0.3888888888888889,2.1666666666666665,1.5555555555555556,1.5555555555555556,2.4,1.0,0.6,6,4,1,1,12,7,5,13,2,0.6666666666666666,0.16666666666666666,0.16666666666666666,2.0,1.1666666666666667,2.1666666666666665,2.2,1.4,0.6,0,0,0,0
554,WC-1998,1998 FIFA World Cup,1998,M-1998-38,South Africa v Saudi Arabia,group stage,Group C,1,0,0,0,1998-06-24,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-68,South Africa,ZAF,T-61,Saudi Arabia,SAU,2,2,0,4,0,0,0,0,draw,draw,1,0,0,1,2,0,1,1,1,4,-3,1,1,0.0,0.5,0.5,0.5,2.0,0.5,0.5,2.0,0.0,6,2,0,4,5,11,-6,6,2,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,1.8333333333333333,1.0,0.8,1.8,0.4,0,0,0,0
555,WC-1998,1998 FIFA World Cup,1998,M-1998-39,Nigeria v Paraguay,group stage,Group D,1,0,0,0,1998-06-24,21:00,S-051,Stade de Toulouse,Toulouse,France,T-48,Nigeria,NGA,T-53,Paraguay,PRY,1,3,-2,4,0,0,0,0,away team win,away_win,0,0,1,0,6,4,0,2,11,6,5,12,2,0.6666666666666666,0.0,0.3333333333333333,1.8333333333333333,1.0,2.0,1.6,1.2,0.6,13,3,6,4,16,25,-9,15,5,0.23076923076923078,0.46153846153846156,0.3076923076923077,1.2307692307692308,1.9230769230769231,1.1538461538461537,0.6,1.2,0.0,0,0,0,0
556,WC-1998,1998 FIFA World Cup,1998,M-1998-40,Spain v Bulgaria,group stage,Group D,1,0,0,0,1998-06-24,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-71,Spain,ESP,T-10,Bulgaria,BGR,6,1,5,7,0,0,0,0,home team win,home_win,2,1,0,0,39,15,10,14,55,47,8,55,10,0.38461538461538464,0.2564102564102564,0.358974358974359,1.4102564102564104,1.205128205128205,1.4102564102564104,1.8,1.2,0.4,25,3,8,14,21,47,-26,17,7,0.12,0.32,0.56,0.84,1.88,0.68,0.6,1.6,0.2,0,0,0,0
557,WC-1998,1998 FIFA World Cup,1998,M-1998-41,Belgium v South Korea,group stage,Group E,1,0,0,0,1998-06-25,16:00,S-045,Parc des Princes,Paris,France,T-06,Belgium,BEL,T-69,South Korea,KOR,1,1,0,2,0,0,0,0,draw,draw,1,0,0,1,31,9,6,16,39,55,-16,33,10,0.2903225806451613,0.1935483870967742,0.5161290322580645,1.2580645161290323,1.7741935483870968,1.064516129032258,1.0,1.2,0.2,13,0,3,10,10,42,-32,3,5,0.0,0.23076923076923078,0.7692307692307693,0.7692307692307693,3.230769230769231,0.23076923076923078,1.0,2.6,0.0,1,1,0,0
558,WC-1998,1998 FIFA World Cup,1998,M-1998-42,Netherlands v Mexico,group stage,Group E,1,0,0,0,1998-06-25,16:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-46,Netherlands,NLD,T-44,Mexico,MEX,2,2,0,4,0,0,0,0,draw,draw,1,0,0,1,27,12,7,8,48,29,19,43,7,0.4444444444444444,0.25925925925925924,0.2962962962962963,1.7777777777777777,1.0740740740740742,1.5925925925925926,2.2,0.8,0.6,35,8,9,18,36,71,-35,33,11,0.22857142857142856,0.2571428571428571,0.5142857142857142,1.0285714285714285,2.0285714285714285,0.9428571428571428,1.8,1.2,0.4,0,0,0,0
559,WC-1998,1998 FIFA World Cup,1998,M-1998-43,Germany v Iran,group stage,Group F,1,0,0,0,1998-06-25,21:00,S-043,Stade de la Mosson,Montpellier,France,T-29,Germany,DEU,T-36,Iran,IRN,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,13,7,3,3,27,22,5,24,4,0.5384615384615384,0.23076923076923078,0.23076923076923078,2.076923076923077,1.6923076923076923,1.8461538461538463,2.2,1.6,0.6,5,1,1,3,4,10,-6,4,2,0.2,0.2,0.6,0.8,2.0,0.8,0.8,2.0,0.2,0,0,0,0
560,WC-1998,1998 FIFA World Cup,1998,M-1998-44,United States v Yugoslavia,group stage,Group F,1,0,0,0,1998-06-25,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-80,United States,USA,T-84,Yugoslavia,YUG,0,1,-1,1,0,0,0,0,away team win,away_win,0,0,1,0,16,4,1,11,18,37,-19,13,6,0.25,0.0625,0.6875,1.125,2.3125,0.8125,0.6,1.4,0.2,35,15,8,12,58,44,14,53,9,0.42857142857142855,0.22857142857142856,0.34285714285714286,1.6571428571428573,1.2571428571428571,1.5142857142857142,1.8,0.8,0.6,0,0,0,0
561,WC-1998,1998 FIFA World Cup,1998,M-1998-45,Argentina v Croatia,group stage,Group H,1,0,0,0,1998-06-26,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-03,Argentina,ARG,T-17,Croatia,HRV,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,54,28,9,17,96,65,31,93,12,0.5185185185185185,0.16666666666666666,0.3148148148148148,1.7777777777777777,1.2037037037037037,1.7222222222222223,2.0,1.2,0.6,2,2,0,0,4,1,3,6,1,1.0,0.0,0.0,2.0,0.5,3.0,2.0,0.5,1.0,0,0,0,0
562,WC-1998,1998 FIFA World Cup,1998,M-1998-46,Japan v Jamaica,group stage,Group H,1,0,0,0,1998-06-26,16:00,S-041,Stade de Gerland,Lyon,France,T-42,Japan,JPN,T-41,Jamaica,JAM,1,2,-1,3,0,0,0,0,away team win,away_win,0,0,1,0,2,0,0,2,0,2,-2,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,2,1,8,-7,0,1,0.0,0.0,1.0,0.5,4.0,0.0,0.5,4.0,0.0,0,0,0,0
563,WC-1998,1998 FIFA World Cup,1998,M-1998-47,Colombia v England,group stage,Group G,1,0,0,0,1998-06-26,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-15,Colombia,COL,T-27,England,ENG,0,2,-2,2,0,0,0,0,away team win,away_win,0,0,1,0,12,3,2,7,14,21,-7,11,4,0.25,0.16666666666666666,0.5833333333333334,1.1666666666666667,1.75,0.9166666666666666,1.0,1.2,0.4,43,19,12,12,58,40,18,69,10,0.4418604651162791,0.27906976744186046,0.27906976744186046,1.3488372093023255,0.9302325581395349,1.6046511627906976,1.6,1.4,0.4,0,0,0,0
564,WC-1998,1998 FIFA World Cup,1998,M-1998-48,Romania v Tunisia,group stage,Group G,1,0,0,0,1998-06-26,21:00,S-048,Stade de France,Saint-Denis,France,T-59,Romania,ROU,T-76,Tunisia,TUN,1,1,0,2,0,0,0,0,draw,draw,1,0,0,1,19,8,4,7,29,30,-1,28,7,0.42105263157894735,0.21052631578947367,0.3684210526315789,1.5263157894736843,1.5789473684210527,1.4736842105263157,1.8,1.0,0.8,5,1,1,3,3,5,-2,4,2,0.2,0.2,0.6,0.6,1.0,0.8,0.6,1.0,0.2,0,0,0,0
565,WC-1998,1998 FIFA World Cup,1998,M-1998-49,Italy v Norway,round of 16,not applicable,0,1,0,0,1998-06-27,16:30,S-042,Stade Vélodrome,Marseille,France,T-39,Italy,ITA,T-51,Norway,NOR,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,64,37,15,12,104,62,42,126,14,0.578125,0.234375,0.1875,1.625,0.96875,1.96875,1.8,0.8,0.6,7,2,3,2,7,7,0,9,3,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.0,1.0,1.2857142857142858,1.0,1.0,0.2,2,2,0,0
566,WC-1998,1998 FIFA World Cup,1998,M-1998-50,Brazil v Chile,round of 16,not applicable,0,1,0,0,1998-06-27,21:00,S-045,Parc des Princes,Paris,France,T-09,Brazil,BRA,T-13,Chile,CHL,4,1,3,5,0,0,0,0,home team win,home_win,2,1,0,0,76,51,13,12,165,71,94,166,16,0.6710526315789473,0.17105263157894737,0.15789473684210525,2.1710526315789473,0.9342105263157895,2.1842105263157894,1.4,0.6,0.6,24,7,6,11,30,36,-6,27,7,0.2916666666666667,0.25,0.4583333333333333,1.25,1.5,1.125,1.4,2.2,0.0,1,1,0,0
567,WC-1998,1998 FIFA World Cup,1998,M-1998-51,France v Paraguay,round of 16,not applicable,0,1,0,0,1998-06-28,16:30,S-039,Stade Félix-Bollaert,Lens,France,T-28,France,FRA,T-53,Paraguay,PRY,1,0,1,1,1,0,0,0,home team win,home_win,2,1,0,0,37,18,5,14,80,57,23,59,10,0.4864864864864865,0.13513513513513514,0.3783783783783784,2.1621621621621623,1.5405405405405406,1.5945945945945945,2.6,1.0,0.8,14,4,6,4,19,26,-7,18,5,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.3571428571428572,1.8571428571428572,1.2857142857142858,1.0,1.2,0.2,1,1,0,0
568,WC-1998,1998 FIFA World Cup,1998,M-1998-52,Nigeria v Denmark,round of 16,not applicable,0,1,0,0,1998-06-28,21:00,S-048,Stade de France,Saint-Denis,France,T-48,Nigeria,NGA,T-21,Denmark,DNK,1,4,-3,5,0,0,0,0,away team win,away_win,0,0,1,0,7,4,0,3,12,9,3,12,2,0.5714285714285714,0.0,0.42857142857142855,1.7142857142857142,1.2857142857142858,1.7142857142857142,1.6,1.4,0.6,7,4,1,2,13,9,4,13,2,0.5714285714285714,0.14285714285714285,0.2857142857142857,1.8571428571428572,1.2857142857142858,1.8571428571428572,1.2,1.6,0.4,0,0,0,0
569,WC-1998,1998 FIFA World Cup,1998,M-1998-53,Germany v Mexico,round of 16,not applicable,0,1,0,0,1998-06-29,16:30,S-043,Stade de la Mosson,Montpellier,France,T-29,Germany,DEU,T-44,Mexico,MEX,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,14,8,3,3,29,22,7,27,4,0.5714285714285714,0.21428571428571427,0.21428571428571427,2.0714285714285716,1.5714285714285714,1.9285714285714286,2.0,1.2,0.6,36,8,10,18,38,73,-35,34,11,0.2222222222222222,0.2777777777777778,0.5,1.0555555555555556,2.0277777777777777,0.9444444444444444,1.8,1.4,0.2,0,0,0,0
570,WC-1998,1998 FIFA World Cup,1998,M-1998-54,Netherlands v Yugoslavia,round of 16,not applicable,0,1,0,0,1998-06-29,21:00,S-051,Stade de Toulouse,Toulouse,France,T-46,Netherlands,NLD,T-84,Yugoslavia,YUG,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,28,12,8,8,50,31,19,44,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.7857142857142858,1.1071428571428572,1.5714285714285714,2.2,1.0,0.4,36,16,8,12,59,44,15,56,9,0.4444444444444444,0.2222222222222222,0.3333333333333333,1.6388888888888888,1.2222222222222223,1.5555555555555556,1.2,0.6,0.6,0,0,0,0
571,WC-1998,1998 FIFA World Cup,1998,M-1998-55,Romania v Croatia,round of 16,not applicable,0,1,0,0,1998-06-30,16:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-59,Romania,ROU,T-17,Croatia,HRV,0,1,-1,1,0,0,0,0,away team win,away_win,0,0,1,0,20,8,5,7,30,31,-1,29,7,0.4,0.25,0.35,1.5,1.55,1.45,1.8,1.2,0.6,3,2,0,1,4,2,2,6,1,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0,0
572,WC-1998,1998 FIFA World Cup,1998,M-1998-56,Argentina v England,round of 16,not applicable,0,1,0,0,1998-06-30,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-03,Argentina,ARG,T-27,England,ENG,2,2,0,4,1,1,4,3,home team win,home_win,2,1,0,0,55,29,9,17,97,65,32,96,12,0.5272727272727272,0.16363636363636364,0.3090909090909091,1.7636363636363637,1.1818181818181819,1.7454545454545454,1.8,1.0,0.6,44,20,12,12,60,40,20,72,10,0.45454545454545453,0.2727272727272727,0.2727272727272727,1.3636363636363635,0.9090909090909091,1.6363636363636365,1.4,1.0,0.4,3,1,2,0
573,WC-1998,1998 FIFA World Cup,1998,M-1998-57,Italy v France,quarter-finals,not applicable,0,1,0,0,1998-07-03,16:30,S-048,Stade de France,Saint-Denis,France,T-39,Italy,ITA,T-28,France,FRA,0,0,0,0,1,1,3,4,away team win,away_win,0,0,1,0,65,38,15,12,105,62,43,129,14,0.5846153846153846,0.23076923076923078,0.18461538461538463,1.6153846153846154,0.9538461538461539,1.9846153846153847,1.6,0.6,0.6,38,19,5,14,81,57,24,62,10,0.5,0.13157894736842105,0.3684210526315789,2.1315789473684212,1.5,1.631578947368421,2.8,0.6,1.0,3,2,1,0
574,WC-1998,1998 FIFA World Cup,1998,M-1998-58,Brazil v Denmark,quarter-finals,not applicable,0,1,0,0,1998-07-03,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-21,Denmark,DNK,3,2,1,5,0,0,0,0,home team win,home_win,2,1,0,0,77,52,13,12,169,72,97,169,16,0.6753246753246753,0.16883116883116883,0.15584415584415584,2.1948051948051948,0.935064935064935,2.1948051948051948,2.0,0.8,0.6,8,5,1,2,17,10,7,16,2,0.625,0.125,0.25,2.125,1.25,2.0,1.6,1.8,0.4,0,0,0,0
575,WC-1998,1998 FIFA World Cup,1998,M-1998-59,Netherlands v Argentina,quarter-finals,not applicable,0,1,0,0,1998-07-04,16:30,S-042,Stade Vélodrome,Marseille,France,T-46,Netherlands,NLD,T-03,Argentina,ARG,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,29,13,8,8,52,32,20,47,7,0.4482758620689655,0.27586206896551724,0.27586206896551724,1.793103448275862,1.103448275862069,1.6206896551724137,2.2,1.2,0.4,56,29,10,17,99,67,32,97,12,0.5178571428571429,0.17857142857142858,0.30357142857142855,1.7678571428571428,1.1964285714285714,1.7321428571428572,2.2,1.0,0.6,2,1,1,0
576,WC-1998,1998 FIFA World Cup,1998,M-1998-60,Germany v Croatia,quarter-finals,not applicable,0,1,0,0,1998-07-04,21:00,S-041,Stade de Gerland,Lyon,France,T-29,Germany,DEU,T-17,Croatia,HRV,0,3,-3,3,0,0,0,0,away team win,away_win,0,0,1,0,15,9,3,3,31,23,8,30,4,0.6,0.2,0.2,2.066666666666667,1.5333333333333334,2.0,1.8,1.0,0.6,4,3,0,1,5,2,3,9,1,0.75,0.0,0.25,1.25,0.5,2.25,1.25,0.5,0.75,0,0,0,0
577,WC-1998,1998 FIFA World Cup,1998,M-1998-61,Brazil v Netherlands,semi-finals,not applicable,0,1,0,0,1998-07-07,21:00,S-042,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-46,Netherlands,NLD,1,1,0,2,1,1,4,2,home team win,home_win,2,1,0,0,78,53,13,12,172,74,98,172,16,0.6794871794871795,0.16666666666666666,0.15384615384615385,2.2051282051282053,0.9487179487179487,2.2051282051282053,2.6,1.2,0.8,30,14,8,8,54,33,21,50,7,0.4666666666666667,0.26666666666666666,0.26666666666666666,1.8,1.1,1.6666666666666667,2.2,0.8,0.6,2,1,1,0
578,WC-1998,1998 FIFA World Cup,1998,M-1998-62,France v Croatia,semi-finals,not applicable,0,1,0,0,1998-07-08,21:00,S-048,Stade de France,Saint-Denis,France,T-28,France,FRA,T-17,Croatia,HRV,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,39,19,6,14,81,57,24,63,10,0.48717948717948717,0.15384615384615385,0.358974358974359,2.076923076923077,1.4615384615384615,1.6153846153846154,2.0,0.2,0.8,5,4,0,1,8,2,6,12,1,0.8,0.0,0.2,1.6,0.4,2.4,1.6,0.4,0.8,0,0,0,0
